id;new_business;age;number_of_contracts;property;life;health;premium_customer;premium_household;sales_channel;new_business_py;self_employed;gender_male
5465;0;61;3;1;0;0;1819.88;1911.15;tied_agend;none;1;1
5466;1;48;6;1;1;0;4282.3;5204.38;tied_agend;none;0;1
5467;0;55;3;1;1;0;7071.47;7071.47;tied_agend;none;0;0
5468;1;65;3;1;0;0;461.84;461.84;tied_agend;none;0;1
5469;1;43;11;1;1;1;15394.33;15394.33;tied_agend;p;0;1
5470;0;38;1;0;1;0;3533.84;5647.03;broker;none;0;0
5471;0;62;1;1;0;0;83.31;83.31;tied_agend;none;0;0
5472;0;70;3;1;0;0;139.54;139.54;tied_agend;none;0;1
5473;1;39;6;1;1;0;1399.6;2197.34;tied_agend;p;1;1
5474;0;61;1;1;0;0;2.9;1503.71;tied_agend;none;0;1
5475;1;39;1;1;0;0;1530.34;2131.17;tied_agend;none;0;1
5476;0;49;1;0;1;0;2359.93;2359.93;tied_agend;none;0;1
5477;0;50;1;0;1;0;996.41;996.41;tied_agend;none;0;0
5478;0;43;6;1;0;1;1592.59;13121.75;multiple;none;0;0
5479;0;34;3;1;0;0;518.6;518.6;tied_agend;none;0;1
5480;0;32;1;0;1;0;1563.57;1563.57;bank;none;1;1
5481;0;64;5;1;0;0;2048.95;2951.9;tied_agend;none;0;1
5482;0;37;1;0;1;0;244.01;244.01;bank;none;0;1
5483;0;69;2;1;0;0;372.77;1836.1;tied_agend;none;1;0
5484;0;55;3;1;0;0;542.73;1364.02;tied_agend;none;0;1
5485;0;57;1;0;1;0;20.89;20.89;bank;none;0;0
5486;0;53;2;0;1;0;1098.14;1329.15;broker;none;1;1
5487;0;59;4;1;1;0;3021.92;3702.72;tied_agend;none;0;1
5488;1;46;3;1;0;0;977.02;1331.84;tied_agend;none;0;1
5489;0;40;2;1;0;0;334.17;334.17;tied_agend;none;0;0
5490;1;52;4;1;1;1;3060.42;3060.42;multiple;none;0;1
5491;1;49;6;1;1;0;1082.77;1082.77;tied_agend;p+;0;0
5492;0;66;1;0;1;0;255.4;1344.2;tied_agend;none;0;0
5493;1;56;4;1;0;0;1416.8;2357.47;tied_agend;none;0;0
5494;0;61;1;0;0;1;46.18;46.18;tied_agend;none;0;0
5495;0;50;3;1;1;0;469.43;469.43;tied_agend;none;0;0
5496;1;54;7;1;1;0;2507.45;7201;broker;none;1;0
5497;0;33;8;1;1;1;3504.49;3504.49;tied_agend;p;1;1
5498;0;51;7;1;1;1;2684.35;2684.35;tied_agend;none;0;1
5499;0;55;5;1;0;1;1702.8;2596.58;tied_agend;p;0;0
5500;0;70;6;1;0;1;1161.85;1919.48;tied_agend;none;1;1
5501;0;68;1;1;0;0;186.46;186.46;tied_agend;none;0;0
5502;0;31;1;0;1;0;6.47;15.91;broker;none;0;1
5503;0;47;1;1;0;0;107.86;107.86;tied_agend;none;0;0
5504;0;35;1;1;0;0;457.25;1381.93;tied_agend;none;0;1
5505;0;45;1;0;1;0;330.45;670.33;tied_agend;none;0;0
5506;1;38;1;0;0;1;7.58;7.58;tied_agend;lh;1;0
5507;0;39;5;1;1;0;2086.24;3196.91;multiple;none;0;1
5508;0;52;3;1;0;0;548.3;937.8;tied_agend;none;0;0
5509;0;46;1;0;1;0;6789.03;13467.82;bank;none;0;0
5510;0;35;4;1;1;1;1888.88;1888.88;tied_agend;none;0;0
5511;1;34;5;1;0;0;1467.01;1467.01;tied_agend;none;0;1
5512;0;68;2;1;0;0;582.88;985.44;tied_agend;none;0;1
5513;0;49;2;1;0;1;920.52;920.52;tied_agend;p;0;1
5514;0;55;2;1;1;0;2668.76;4055.09;tied_agend;none;0;1
5515;0;44;1;0;1;0;7914.5;7914.5;tied_agend;none;0;0
5516;0;50;1;1;0;0;502.16;502.16;other;none;0;1
5517;0;32;1;1;0;0;260.16;260.16;other;none;1;0
5518;0;66;6;1;0;0;2269.5;4179.88;tied_agend;none;0;1
5519;0;62;4;1;0;0;1576.79;2398.14;tied_agend;none;0;1
5520;0;64;1;1;0;0;51.24;547.17;tied_agend;none;1;0
5521;1;33;2;1;0;0;1010.8;1010.8;tied_agend;none;1;0
5522;0;54;2;0;1;1;716.43;3063.42;multiple;lh;0;0
5523;0;43;6;1;0;0;1505.43;1505.43;tied_agend;none;0;1
5524;0;64;7;1;1;1;1383.1;2306.52;tied_agend;none;0;1
5525;0;69;1;0;0;1;778.98;2802.96;tied_agend;none;0;0
5526;0;54;1;0;1;0;328.04;328.04;tied_agend;none;0;0
5527;1;50;4;1;1;1;4878.93;8828.37;broker;p;0;1
5528;0;65;1;1;0;0;709.01;709.01;other;none;0;1
5529;0;45;1;1;0;0;411.43;411.43;other;p;0;1
5530;0;56;1;1;0;0;11.92;11.92;tied_agend;none;0;1
5531;1;56;2;1;0;0;279.11;279.11;tied_agend;p;1;0
5532;1;47;3;1;1;1;10676.89;10676.89;tied_agend;none;0;1
5533;0;54;2;1;0;0;444.11;1163.85;tied_agend;none;0;0
5534;0;45;3;1;0;0;591.76;591.76;tied_agend;none;0;0
5535;0;53;2;1;0;0;210.06;640.12;tied_agend;none;1;0
5536;0;49;1;0;1;0;609.23;893.49;tied_agend;none;0;0
5537;0;44;1;0;1;0;1246.29;1246.29;broker;none;1;1
5538;0;45;8;1;1;1;50642.65;50642.65;tied_agend;p;0;1
5539;0;43;2;1;1;0;1949.52;1949.52;tied_agend;none;0;1
5540;1;39;3;1;0;0;836.47;836.47;tied_agend;p;1;0
5541;0;57;7;1;1;1;2234.13;4220.53;tied_agend;none;1;1
5542;1;56;1;1;0;0;610.04;610.04;other;none;0;1
5543;0;57;5;1;0;0;1242.17;1242.17;tied_agend;p;0;1
5544;0;55;1;0;1;0;3512.84;3517.72;tied_agend;none;1;0
5545;1;39;1;1;0;0;744.03;744.03;other;none;0;0
5546;0;55;1;0;0;1;20.98;20.98;tied_agend;none;0;0
5547;0;54;2;0;1;0;1135.38;1135.38;multiple;none;0;0
5548;1;31;4;1;1;0;1525.15;1525.15;broker;p;1;1
5549;0;45;2;1;1;0;808.1;808.1;tied_agend;none;0;1
5550;1;57;3;1;1;1;709.26;1326.07;tied_agend;p+;0;1
5551;1;55;3;1;0;0;379.38;379.38;tied_agend;p;0;1
5552;1;49;3;1;0;0;1888.39;1888.39;tied_agend;none;0;1
5553;1;52;3;1;1;0;1258.13;8386.41;tied_agend;none;1;0
5554;0;59;1;0;1;0;268.45;747.07;other;none;0;1
5555;0;48;2;1;0;0;1445.49;1445.49;tied_agend;none;0;1
5556;0;66;1;0;1;0;2828.48;2828.48;tied_agend;none;0;1
5557;1;54;3;1;0;0;640.11;640.11;tied_agend;none;0;1
5558;0;51;1;1;0;0;47.19;50.96;tied_agend;none;1;0
5559;0;35;1;0;1;0;9386.63;18649.43;bank;lh;0;0
5560;1;66;3;1;0;1;484.98;484.98;tied_agend;none;0;0
5561;0;51;2;1;0;0;336.19;336.19;tied_agend;none;0;0
5562;0;47;7;1;0;1;3534.53;20338.99;tied_agend;none;0;0
5563;1;53;5;1;1;0;1069.25;1331.97;tied_agend;none;1;1
5564;0;46;2;1;1;0;1969.49;8695.48;multiple;none;0;1
5565;1;44;4;1;0;1;976.16;976.16;tied_agend;p+;0;0
5566;0;38;1;1;0;0;1136.29;1136.29;tied_agend;none;1;1
5567;0;54;1;1;0;0;119.25;119.25;other;none;1;1
5568;0;59;4;1;0;0;1029.18;1029.18;tied_agend;none;0;1
5569;0;44;9;1;1;1;18412.77;18412.77;tied_agend;none;0;1
5570;1;30;2;0;1;1;3459.26;3459.26;tied_agend;lh;1;0
5571;0;65;3;1;0;0;1329.59;4119.17;tied_agend;none;0;0
5572;1;51;1;1;0;0;112.29;112.29;tied_agend;none;0;1
5573;0;61;1;1;0;0;280.56;280.56;other;p;0;1
5574;0;69;3;1;1;0;221.63;221.63;broker;none;1;1
5575;0;61;2;1;1;0;1986.5;3778.36;multiple;none;0;1
5576;0;58;1;1;0;0;662.19;1417.46;tied_agend;none;0;1
5577;0;35;3;0;1;1;2109.41;2109.41;tied_agend;none;0;1
5578;0;42;1;1;0;0;430.91;430.91;bank;none;0;1
5579;0;46;1;1;0;0;763.77;763.77;tied_agend;none;0;0
5580;1;52;4;1;0;1;546.65;546.65;multiple;none;1;0
5581;0;70;1;0;0;1;5558.47;5558.47;tied_agend;none;0;1
5582;0;53;1;1;0;0;6.42;6.42;tied_agend;none;0;1
5583;0;69;5;1;0;0;1075.87;1075.87;tied_agend;none;0;0
5584;0;66;1;0;1;0;97.27;97.27;bank;lh;0;0
5585;0;47;1;0;1;0;557.41;557.41;other;none;0;1
5586;0;53;1;0;0;1;93.07;93.07;tied_agend;none;0;1
5587;0;30;1;1;0;0;748.08;748.08;tied_agend;none;1;1
5588;0;54;1;0;1;0;57.86;5525.47;tied_agend;none;0;0
5589;0;50;3;0;1;1;1913;1913;tied_agend;none;0;0
5590;0;48;2;0;1;1;13408.5;13408.5;multiple;none;0;0
5591;0;55;1;1;0;0;693.54;693.54;tied_agend;none;0;1
5592;0;32;5;1;1;0;3361.9;3361.9;tied_agend;none;0;0
5593;0;50;1;0;0;1;92.87;92.87;tied_agend;none;0;0
5594;0;32;1;0;0;1;424.68;424.68;bank;none;0;0
5595;0;57;1;0;1;0;217.22;217.22;tied_agend;none;1;1
5596;0;46;1;0;1;0;330.24;887.49;bank;none;1;0
5597;0;54;3;1;1;0;1356.71;1356.71;tied_agend;none;0;0
5598;1;66;3;1;0;0;1488.08;1488.08;tied_agend;none;0;1
5599;0;40;1;0;1;0;8340.93;8340.93;tied_agend;lh;0;1
5600;0;49;1;1;0;0;812.15;812.15;other;p;0;1
5601;0;67;5;1;1;0;6830.2;11695.12;tied_agend;p;0;1
5602;0;35;1;1;0;0;799.42;799.42;other;p;1;1
5603;0;52;1;0;0;1;432.11;1028.54;bank;none;1;0
5604;0;34;1;0;0;1;271.71;271.71;bank;lh;0;1
5605;1;51;7;1;1;0;6170.06;7126.12;tied_agend;p;1;1
5606;0;60;1;1;0;0;69.94;69.94;tied_agend;none;1;0
5607;0;35;3;1;0;0;612.62;612.62;tied_agend;p;0;1
5608;1;30;1;0;0;1;3.07;442.17;tied_agend;none;1;0
5609;1;47;1;0;1;0;2806.63;30035.89;tied_agend;none;1;0
5610;0;33;1;0;0;1;8.91;8.91;tied_agend;none;1;1
5611;0;64;2;1;0;1;428.2;428.2;multiple;none;0;0
5612;0;33;1;0;1;0;202.28;202.28;broker;none;1;1
5613;0;34;2;1;1;0;352.85;3011.11;broker;none;0;0
5614;0;31;1;0;0;1;7.79;7.79;tied_agend;none;1;0
5615;1;47;1;1;0;0;326.21;326.21;other;p;1;0
5616;1;53;7;1;1;0;3851;3851;tied_agend;none;0;1
5617;1;64;4;1;0;1;2664.3;3063.06;tied_agend;p;0;1
5618;0;51;2;0;1;1;395.21;848.96;tied_agend;none;0;0
5619;1;51;4;1;0;0;901.18;901.18;tied_agend;none;0;1
5620;0;40;1;1;0;0;287.77;287.77;other;none;0;0
5621;0;65;1;0;0;1;4481.53;5114.03;tied_agend;none;0;0
5622;0;47;2;1;0;1;1.65;16204.96;tied_agend;none;0;0
5623;0;52;1;1;0;0;280.97;930.45;tied_agend;none;0;1
5624;1;54;4;1;1;1;2069.74;4792.42;tied_agend;none;0;1
5625;0;62;2;1;0;0;358.48;932.59;tied_agend;none;0;0
5626;0;60;1;1;0;0;216.32;216.32;tied_agend;none;0;0
5627;0;56;2;1;1;0;5945.71;11657.31;multiple;none;0;1
5628;1;34;7;1;1;1;3927.97;5651.5;tied_agend;p;0;1
5629;0;61;2;1;0;0;348.21;348.21;tied_agend;none;0;1
5630;1;43;4;1;0;0;924.2;924.2;tied_agend;none;0;1
5631;0;70;1;1;0;0;403.67;403.67;other;none;0;1
5632;0;56;4;1;1;0;959.63;959.63;tied_agend;none;0;0
5633;0;65;1;1;0;0;89.52;89.52;tied_agend;none;0;0
5634;0;43;2;1;0;0;1104.53;1104.53;multiple;none;0;0
5635;0;31;4;1;1;0;1465.69;6106.93;tied_agend;none;0;1
5636;0;54;7;1;1;0;3243.88;4720.56;tied_agend;p;0;1
5637;0;56;1;0;1;0;266.56;266.56;broker;none;0;1
5638;0;62;7;1;0;1;5140.59;5140.59;tied_agend;none;0;0
5639;0;43;2;1;1;0;1039.63;1039.63;tied_agend;none;0;1
5640;0;65;2;0;0;1;741.49;3955.22;tied_agend;none;0;1
5641;0;32;3;1;1;0;1025.56;1164.54;tied_agend;none;0;0
5642;0;53;1;0;1;0;510.46;510.46;broker;none;0;1
5643;1;56;4;1;0;0;873.1;1473.32;tied_agend;p;1;0
5644;0;37;1;1;0;0;395.93;395.93;tied_agend;none;1;0
5645;0;52;2;0;1;0;2088.95;2088.95;broker;none;0;0
5646;0;33;2;0;1;0;1265.51;10378.35;tied_agend;none;0;0
5647;0;62;5;1;1;0;1166.6;1166.6;tied_agend;none;0;0
5648;0;61;4;1;0;0;1664.01;1664.01;broker;none;0;1
5649;1;44;1;1;0;0;233.08;233.08;tied_agend;none;0;0
5650;1;48;2;1;0;0;1043.74;1043.74;tied_agend;none;0;1
5651;1;37;1;1;0;0;495.51;495.51;other;p;1;1
5652;0;67;2;1;0;0;487.52;487.52;tied_agend;none;0;0
5653;0;52;3;1;1;0;4078.47;5736.52;tied_agend;none;1;1
5654;0;48;1;0;1;0;788.68;788.68;other;none;0;1
5655;0;49;3;1;0;0;389.54;389.54;tied_agend;none;0;0
5656;0;30;3;1;0;0;485.7;3047.26;tied_agend;none;1;1
5657;0;56;2;1;1;0;1871.38;13782.32;tied_agend;none;0;0
5658;0;54;2;1;0;1;696.28;696.28;tied_agend;none;0;0
5659;0;35;1;1;0;0;96.66;96.66;tied_agend;none;0;1
5660;0;63;1;1;0;0;251.07;251.07;tied_agend;none;1;0
5661;1;54;1;0;0;1;423.01;6943.69;tied_agend;none;1;0
5662;0;46;3;1;0;0;458;458;tied_agend;p;0;0
5663;1;48;3;1;1;0;874.84;874.84;tied_agend;none;0;1
5664;1;54;1;1;0;0;431.43;431.43;tied_agend;none;0;0
5665;0;57;7;1;1;1;2334.61;2334.61;tied_agend;none;0;1
5666;0;55;1;0;1;0;3.88;75.02;broker;none;0;1
5667;0;43;6;1;1;1;1187.04;1292.25;tied_agend;none;1;0
5668;0;39;1;1;0;0;488.83;488.83;tied_agend;none;1;0
5669;0;46;1;1;0;0;369.37;369.37;tied_agend;none;0;1
5670;0;52;1;1;0;0;8.94;8.94;bank;none;0;0
5671;0;45;4;1;0;1;961.08;961.08;tied_agend;none;0;0
5672;1;46;6;1;1;0;5229.74;5229.74;tied_agend;none;0;1
5673;0;37;4;1;0;1;2085.14;4118.86;tied_agend;none;0;1
5674;0;52;6;1;1;0;4210.19;5112.29;tied_agend;none;0;1
5675;0;32;1;1;0;0;210.05;210.05;tied_agend;none;1;0
5676;0;55;2;1;0;0;297.76;297.76;tied_agend;none;1;0
5677;0;36;2;0;1;1;465.26;465.26;multiple;none;0;1
5678;0;35;4;1;1;1;5369.27;5369.27;multiple;none;1;0
5679;0;31;5;1;1;1;7908.84;7908.84;tied_agend;lh;0;1
5680;0;56;5;1;0;0;3530.46;3925.15;tied_agend;p;0;0
5681;1;34;3;1;0;0;460.63;460.63;tied_agend;p;1;0
5682;0;32;1;0;1;0;2487.97;2487.97;other;none;0;0
5683;0;49;1;0;0;1;4379.65;4379.65;tied_agend;none;0;0
5684;0;55;1;0;0;1;8.53;8.53;tied_agend;none;0;1
5685;1;55;8;1;1;0;2385.13;2385.13;tied_agend;p;1;0
5686;0;68;6;1;0;0;2939.05;2939.05;tied_agend;none;0;1
5687;0;35;1;0;1;0;3361.16;3361.16;other;lh;1;0
5688;0;38;2;0;1;0;3989.08;3989.08;multiple;none;0;0
5689;0;50;1;1;0;0;91;91;tied_agend;none;0;0
5690;0;45;2;0;1;1;301.28;548.09;tied_agend;none;0;0
5691;0;48;1;1;0;0;617.11;617.11;tied_agend;none;0;1
5692;0;67;3;1;0;0;440.02;5222.19;tied_agend;none;0;1
5693;0;42;3;1;1;0;2307.48;2307.48;broker;lh;0;0
5694;1;45;4;0;1;1;9874.42;9874.42;tied_agend;none;0;1
5695;0;60;4;1;1;0;3247.04;3936.54;tied_agend;none;1;1
5696;0;56;1;0;1;0;1814.84;1820.43;broker;none;0;1
5697;0;68;1;1;0;0;438.86;445.91;bank;none;0;1
5698;0;46;8;1;1;1;4044.81;4044.81;broker;none;0;1
5699;1;58;1;1;0;0;62.67;62.67;tied_agend;none;0;1
5700;0;42;3;1;1;0;8366;16626.27;tied_agend;none;0;0
5701;1;50;9;1;1;0;9550.87;10601.86;tied_agend;none;1;1
5702;0;64;1;1;0;0;86.27;86.27;tied_agend;none;0;1
5703;0;36;1;0;0;1;1.8;1.89;broker;none;1;1
5704;0;63;1;0;0;1;8093.71;8093.71;tied_agend;none;1;1
5705;1;52;5;1;1;0;12313.31;12313.31;multiple;p;1;0
5706;0;56;2;0;1;1;963.86;966.63;tied_agend;none;0;1
5707;0;46;7;1;1;1;1838.3;1904.23;tied_agend;p+;1;0
5708;0;39;4;1;1;0;2284.08;2284.08;tied_agend;p;0;0
5709;0;33;1;1;0;0;263.44;263.44;tied_agend;none;0;0
5710;0;33;2;1;0;0;220.17;220.17;tied_agend;none;0;1
5711;0;50;4;1;0;0;1340.56;1340.56;tied_agend;none;0;0
5712;0;60;3;1;1;0;2637.1;5892.15;tied_agend;none;0;0
5713;0;43;1;0;0;1;91.9;91.9;tied_agend;none;0;0
5714;0;39;1;0;1;0;985.64;985.64;tied_agend;none;0;0
5715;0;32;1;0;1;0;1749.46;1749.46;other;none;0;0
5716;0;52;1;1;0;0;880.36;880.36;bank;none;0;1
5717;0;65;7;1;0;0;2850;3425.45;tied_agend;none;0;1
5718;0;44;1;0;1;0;2544.13;3612.46;broker;none;0;0
5719;1;31;1;1;0;0;363;363;other;none;0;1
5720;0;57;2;1;0;0;575.82;584.28;tied_agend;none;0;0
5721;1;65;1;1;0;0;696.54;1480.67;broker;none;1;1
5722;0;61;1;1;0;0;606.94;1751.3;tied_agend;none;0;0
5723;0;37;6;1;1;0;5323.13;5323.13;tied_agend;none;0;1
5724;0;53;1;1;0;0;565.7;565.7;tied_agend;none;1;0
5725;0;44;2;0;1;0;1529.88;1529.88;other;none;0;1
5726;0;68;1;1;0;0;2.28;974.88;tied_agend;none;0;1
5727;0;51;2;1;0;0;421.5;1675.92;tied_agend;none;0;0
5728;0;53;1;1;0;0;748.6;748.6;tied_agend;none;0;0
5729;0;67;4;1;0;0;1271.77;1271.77;tied_agend;p;0;1
5730;0;40;4;1;1;0;8125.86;9171.61;tied_agend;none;0;1
5731;0;45;2;1;1;0;3000.97;3000.97;broker;none;0;1
5732;0;43;3;1;1;1;156.32;1931.94;tied_agend;none;1;1
5733;0;61;1;0;0;1;674.73;2762.11;tied_agend;none;1;0
5734;0;38;1;1;0;0;943.42;1128.97;tied_agend;none;0;0
5735;0;47;1;0;1;0;2837.53;8399.87;bank;none;0;0
5736;0;68;6;1;0;1;1541.17;1541.17;tied_agend;none;0;1
5737;0;37;2;0;1;0;2192.36;2192.36;other;none;0;0
5738;0;34;1;0;0;1;3.46;47.09;tied_agend;none;0;0
5739;0;35;1;1;0;0;496.01;496.01;tied_agend;none;0;1
5740;0;52;6;1;1;0;5425.95;6472.83;tied_agend;none;1;1
5741;0;45;3;0;1;1;1779.42;2601.24;bank;none;0;0
5742;0;48;5;1;1;0;1372.42;1372.42;tied_agend;none;0;1
5743;0;49;2;1;1;0;496.85;496.85;tied_agend;none;0;0
5744;0;31;3;1;0;1;980.87;3100.04;tied_agend;none;0;1
5745;0;58;1;1;0;0;3.29;3.29;tied_agend;none;0;0
5746;0;60;1;1;0;0;429.12;429.12;tied_agend;none;0;0
5747;0;54;4;1;0;0;1506.36;1506.36;tied_agend;none;1;1
5748;0;31;3;1;1;0;1140.86;1140.86;tied_agend;none;0;0
5749;0;52;6;1;1;0;3455.19;4784.44;tied_agend;none;0;1
5750;1;38;3;1;0;1;484.8;484.8;multiple;p;0;1
5751;0;42;2;0;1;1;809.02;809.02;broker;none;0;1
5752;1;68;2;1;0;0;8276.92;9027.16;multiple;p;0;1
5753;1;60;1;1;0;0;3629.64;11166.99;tied_agend;none;0;0
5754;0;67;1;1;0;0;690.84;690.84;tied_agend;none;0;1
5755;0;43;3;1;1;0;932.77;932.77;tied_agend;none;1;1
5756;1;38;4;1;0;0;713.05;713.05;tied_agend;p;1;0
5757;0;38;1;1;0;0;813.26;19435.42;tied_agend;none;0;0
5758;1;59;6;1;1;0;2558.89;5204.82;tied_agend;none;0;1
5759;0;50;2;1;0;0;895.31;895.31;tied_agend;none;0;0
5760;0;40;1;1;0;0;541.98;3487.2;tied_agend;none;0;0
5761;0;34;4;0;1;1;1395.69;1798.2;multiple;none;0;1
5762;0;55;4;1;1;0;2716.03;4806.4;tied_agend;none;1;1
5763;0;53;1;1;0;0;432.89;3245.46;tied_agend;none;1;0
5764;0;57;1;0;0;1;8830.13;8830.13;tied_agend;none;0;0
5765;1;38;6;1;1;0;5581.04;5581.04;tied_agend;lh;0;1
5766;0;64;1;1;0;0;102.83;102.83;tied_agend;none;0;0
5767;0;48;2;1;0;0;971.71;971.71;tied_agend;none;0;1
5768;0;43;2;1;0;0;198.88;774.96;tied_agend;none;0;1
5769;0;53;1;1;0;0;281.8;281.8;tied_agend;none;0;1
5770;1;34;5;1;0;0;2107.86;2417.32;tied_agend;p;0;1
5771;0;40;1;1;0;0;498.64;498.64;other;none;0;0
5772;0;43;5;1;1;0;8609.26;9896.51;tied_agend;lh;0;0
5773;0;39;1;0;0;1;89.57;1292.8;bank;none;0;0
5774;1;35;6;1;0;1;6753.27;6753.27;tied_agend;p;0;1
5775;1;53;2;1;0;1;358.71;3168.19;tied_agend;p;0;1
5776;0;60;1;0;0;1;3155.51;3870.39;tied_agend;none;1;1
5777;0;57;2;1;1;0;889.08;889.08;multiple;none;0;1
5778;0;59;1;1;0;0;792.58;1584.58;tied_agend;none;0;0
5779;0;41;1;1;0;0;1697.2;1697.2;other;none;1;0
5780;0;62;3;0;1;1;4647.3;4647.3;tied_agend;none;0;1
5781;0;47;1;0;0;1;1410.65;1410.65;tied_agend;none;0;1
5782;0;58;6;1;1;0;3208.21;4368;tied_agend;none;0;1
5783;0;54;3;1;0;0;694.89;694.89;multiple;none;1;1
5784;0;47;1;0;1;0;74.86;731.37;tied_agend;none;0;0
5785;0;40;2;1;0;0;597.34;597.34;broker;none;0;1
5786;1;44;4;1;0;0;1748.09;1748.09;tied_agend;none;0;1
5787;0;48;2;0;1;0;1350.29;4508.67;tied_agend;none;0;0
5788;0;64;1;0;1;0;303.23;721.42;tied_agend;none;0;0
5789;0;34;4;1;0;0;1032.98;1032.98;tied_agend;p;0;1
5790;0;49;1;0;0;1;584.95;584.95;tied_agend;none;1;1
5791;1;46;2;0;1;1;450.99;632.24;tied_agend;none;1;1
5792;0;49;3;0;1;1;2358.55;5317.65;tied_agend;none;1;1
5793;0;56;1;0;1;0;2575.39;2575.39;other;none;1;0
5794;0;38;2;0;1;0;1286.79;1286.79;tied_agend;none;0;0
5795;0;36;4;1;0;0;1438.45;1438.45;tied_agend;none;0;1
5796;0;62;1;0;1;0;1333.28;1333.28;tied_agend;none;0;1
5797;0;62;1;1;0;0;137.65;137.65;tied_agend;none;0;0
5798;0;50;1;0;0;1;92.22;92.22;tied_agend;none;0;1
5799;0;59;5;1;1;0;5177.6;6398.66;multiple;none;1;1
5800;0;51;1;1;0;0;287.77;287.77;tied_agend;none;0;1
5801;0;60;5;1;0;1;1883.61;1883.61;tied_agend;p;0;1
5802;0;45;1;1;0;0;261.52;10761.84;tied_agend;none;0;1
5803;0;68;7;1;1;0;1192.42;1192.42;multiple;none;0;1
5804;0;69;1;0;0;1;16.9;16.9;broker;none;0;0
5805;0;44;1;0;1;0;5239.47;10475.12;bank;none;0;0
5806;0;53;1;0;1;0;2267.21;4470.9;broker;none;0;0
5807;0;45;7;1;1;1;2961.15;2961.15;tied_agend;p+;0;0
5808;0;57;1;1;0;0;266.39;1313.23;tied_agend;none;0;0
5809;0;70;2;1;0;0;434.18;1140.65;tied_agend;none;0;0
5810;0;62;1;1;0;0;225.2;225.2;tied_agend;none;0;0
5811;1;43;1;1;0;0;1278.79;1278.79;tied_agend;none;1;1
5812;0;58;1;1;0;0;155.16;155.16;tied_agend;none;0;1
5813;1;30;4;1;1;1;1137.19;1137.19;tied_agend;lh;1;0
5814;1;56;2;1;1;0;1000.06;2234.78;tied_agend;none;0;1
5815;0;49;1;0;1;0;395.44;1016.52;tied_agend;none;0;0
5816;0;34;1;0;0;1;2.99;2.99;tied_agend;none;1;0
5817;0;46;1;1;0;0;115.29;115.29;tied_agend;none;0;1
5818;0;37;2;1;1;0;1552.68;1552.68;tied_agend;none;0;1
5819;0;48;1;1;0;0;367.29;2216.27;tied_agend;none;0;1
5820;0;35;1;0;1;0;4949.53;4949.53;other;none;0;0
5821;0;30;1;0;1;0;855.04;855.04;bank;none;1;0
5822;0;56;2;1;0;0;712.37;919.1;tied_agend;none;1;0
5823;0;35;1;0;0;1;7460;7940.02;tied_agend;none;0;0
5824;0;32;4;1;1;1;1263.81;1263.81;multiple;none;0;0
5825;1;51;2;1;1;0;1497.02;3116.07;tied_agend;none;1;0
5826;0;67;1;0;0;1;207.4;219.99;tied_agend;none;1;1
5827;0;69;1;0;0;1;267.47;495.67;tied_agend;none;0;0
5828;0;48;5;1;1;0;1931.5;1931.5;tied_agend;none;0;1
5829;0;57;7;1;1;1;1533.99;1533.99;multiple;none;0;0
5830;0;56;1;1;0;0;609.1;609.1;tied_agend;none;0;0
5831;0;30;1;0;1;0;396984.55;845509.52;bank;none;0;0
5832;0;68;2;1;1;0;1352.74;3901.03;multiple;p;0;1
5833;0;36;1;0;1;0;1431.87;1431.87;tied_agend;none;0;1
5834;0;68;1;1;0;0;609.58;609.58;tied_agend;none;0;1
5835;0;68;1;1;0;0;118.61;287.06;tied_agend;none;0;0
5836;0;32;2;1;1;0;888.69;1730.32;tied_agend;none;0;0
5837;0;51;2;1;0;0;342.29;342.29;tied_agend;none;0;1
5838;0;68;1;1;0;0;651.22;1602.26;tied_agend;none;1;0
5839;0;60;1;0;0;1;848.26;1042.22;tied_agend;none;0;1
5840;0;40;1;0;0;1;94.59;94.59;broker;none;1;0
5841;0;63;3;1;0;0;972.74;1206.37;tied_agend;none;0;0
5842;0;58;2;1;1;0;1553.48;2431.2;tied_agend;none;0;1
5843;0;53;1;1;0;0;76.77;76.77;bank;none;0;1
5844;0;60;1;0;0;1;95.29;95.29;tied_agend;none;0;1
5845;0;56;2;1;0;1;156.28;156.28;tied_agend;none;0;1
5846;0;50;4;1;1;1;1184.68;1184.68;tied_agend;none;0;0
5847;0;40;1;0;1;0;448.25;448.25;tied_agend;none;1;1
5848;0;44;1;0;1;0;112.87;112.87;tied_agend;none;0;1
5849;0;30;1;1;0;0;384.1;384.1;tied_agend;none;1;0
5850;0;35;1;0;1;0;813.23;813.23;tied_agend;none;1;0
5851;0;65;2;0;1;1;1252.26;5425.55;tied_agend;none;1;0
5852;0;56;1;0;0;1;1510.57;1510.57;broker;none;0;1
5853;0;37;1;1;0;0;522.91;522.91;other;none;0;1
5854;1;63;5;1;0;0;2449.73;2449.73;tied_agend;none;0;0
5855;0;55;7;1;1;0;2989.92;8219.34;tied_agend;none;0;1
5856;0;51;1;0;1;0;1525.46;1525.46;tied_agend;none;0;1
5857;0;38;1;1;0;0;0.36;0.36;tied_agend;none;1;1
5858;0;58;1;0;0;1;65.6;6714.17;broker;lh;0;0
5859;1;55;6;1;0;0;1546.05;1876.35;tied_agend;none;0;1
5860;0;52;2;1;0;0;1317.83;1402.66;tied_agend;p;0;1
